20150215|EDM|EMPTY NET| |00:15
20150215|ANA|Frederik Andersen|OT|61:18
20150216|NJ|Cory Schneider|L|58:41
20150216|STL|EMPTY NET| |00:03
20150216|STL|Jake Allen|W|59:57
20150217|CAR|Cam Ward|L|60:00
20150217|NYR|EMPTY NET| |00:09
20150217|NYR|Henrik Lundqvist|W|59:51
20150218|PHI|EMPTY NET| |00:04
20150218|PHI|Michael Neuvirth|L|59:56
20150218|COL|Reto Berra|W|60:00
20150219|CLM|EMPTY NET| |01:28
20150219|VAN|Jacob Markstrom|W|60:00
20150219|CLM|Sergei Bobrovsky|L|58:32
20150220|WAS|Braden Holtby|L|58:44
20150220|WAS|EMPTY NET| |01:16
20150220|DET|Petr Mrazek|W|60:00
20150221|TB|Andrei Vasilevskiy|L|57:10
20150221|BUF|Chad Johnson|W|60:00
20150221|TB|EMPTY NET| |02:50
20150222|CAL|EMPTY NET| |01:20
20150222|CAL|Karri Ramo|L|58:40
20150222|FLO|Roberto Luongo|W|60:00
20150223|OTT|Craig Anderson|L|57:14
20150223|OTT|EMPTY NET| |02:46
20150223|NAS|Pekka Rinne|W|59:58
20150224|MIN|Devan Dubnyk|W|59:53
20150224|WIN|EMPTY NET| |02:02
20150224|WIN|Michael Hutchinson| |28:04
20150224|WIN|Ondrej Pavelec|L|29:54
20150225|DAL|Antti Niemi|L|58:41
20150225|DAL|EMPTY NET| |01:19
20150225|TOR|James Reimer|W|60:00
20150226|LA|EMPTY NET| |00:57
20150226|LA|Jonathan Quick|L|59:03
20150226|TOR|Mike Smith|W|60:00
20150227|SJ|Alex Stalock|L|55:07
20150227|SJ|EMPTY NET| |01:23
20150227|SJ|Martin Jones| |03:30
20150227|NYI|Thomas Greiss|W|60:00
20150228|PIT|EMPTY NET| |00:05
20150228|PIT|Jeff Zatkoff| |02:10
20150228|PIT|Marc-Andre Fleury|W|62:45
20150228|MON|Mike Condon|OT|65:00
20150229|EDM|Anders Nilsson|W|61:16
20150229|ANA|Frederik Andersen|OT|61:16
20150230|BOS|EMPTY NET| |02:00
20150230|COL|Reto Berra|W|60:00
20150230|BOS|Tuukka Rask|L|58:00
20150231|STL|Brian Elliott|L|43:10
20150231|STL|EMPTY NET| |02:12
20150231|NYR|Henrik Lundqvist|W|60:00
20150231|STL|Jake Allen| |14:38
20150232|WAS|Braden Holtby|W|59:54
20150232|WAS|EMPTY NET| |00:06
20150232|PHI|Steve Mason|L|60:00
20150233|CAR|Cam Ward|OT|63:29
20150233|MIN|Devan Dubnyk|W|63:50
20150233|CAR|EMPTY NET| |00:21
20150234|OTT|Andrew Hammond|W|59:54
20150234|VAN|EMPTY NET| |01:44
20150234|VAN|Ryan Miller|L|58:16
20150235|TB|Ben Bishop|W|60:00
20150235|CAL|EMPTY NET| |00:50
20150235|CAL|Karri Ramo|L|59:10
20150236|BUF|EMPTY NET| |00:03
20150236|BUF|Linus Ullmark|W|59:57
20150236|FLO|Roberto Luongo|L|58:04
20150237|NAS|EMPTY NET| |00:01
20150237|TOR|James Reimer|W|65:00
20150237|NAS|Pekka Rinne|OT|64:59
20150238|CHI|Corey Crawford|L|58:25
20150238|NJ|Cory Schneider|W|60:00
20150238|CHI|EMPTY NET| |01:35
20150239|WIN|EMPTY NET| |01:15
20150239|DAL|Kari Lehtonen|W|59:58
20150239|WIN|Ondrej Pavelec|L|58:45
20150240|EDM|Anders Nilsson|L|60:00
20150240|NAS|EMPTY NET| |00:06
20150240|NAS|Mike Smith|W|59:54
20150241|NYI|EMPTY NET| |01:50
20150241|NYI|Jaroslav Halak|L|58:10
20150241|LA|Jhonas Enroth|W|59:46
20150242|PIT|EMPTY NET| |02:23
20150242|PIT|Marc-Andre Fleury|L|57:37
20150242|CLM|Sergei Bobrovsky|W|60:00
20150243|CAL|Karri Ramo|W|61:40
20150243|WAS|Philipp Grubauer|OT|61:40
20150244|DET|EMPTY NET| |02:36
20150244|DET|Jimmy Howard|L|57:24
20150244|SJ|Martin Jones|W|60:00
20150245|ANA|Anton Khudobin|L|60:00
20150245|NYI|Thomas Greiss|W|60:00
20150246|OTT|Craig Anderson|OT|65:00
20150246|NYR|Henrik Lundqvist|W|65:00
20150247|DET|EMPTY NET| |02:22
20150247|DET|Petr Mrazek|L|57:38
20150247|BOS|Tuukka Rask|W|60:00
20150248|BUF|Chad Johnson|OT|62:59
20150248|SJ|Martin Jones|W|62:59
20150249|VAN|EMPTY NET| |03:23
20150249|TOR|James Reimer|W|60:00
20150249|VAN|Ryan Miller|L|56:37
20150250|MON|Dustin Tokarski| |20:00
20150250|MON|Mike Condon|L|40:00
20150250|COL|Reto Berra|W|60:00
20150251|TB|Ben Bishop|OT|64:59
20150251|FLO|EMPTY NET| |00:54
20150251|FLO|Roberto Luongo|W|64:06
20150252|NJ|Cory Schneider|W|59:19
20150252|NJ|EMPTY NET| |00:41
20150252|PIT|Jeff Zatkoff|L|60:00
20150253|CAR|Cam Ward|OT|60:34
20150253|PHI|EMPTY NET| |00:13
20150253|PHI|Steve Mason|W|60:24
20150254|PIT|Mike Smith|L|60:00
20150254|CLM|Sergei Bobrovsky|W|60:00
20150255|WIN|EMPTY NET| |00:04
20150255|WIN|Michael Hutchinson|L|12:01
20150255|WIN|Ondrej Pavelec| |47:55
20150255|NAS|Pekka Rinne|W|60:00
20150256|CHI|Corey Crawford|W|60:00
20150256|STL|EMPTY NET| |00:55
20150256|STL|Jake Allen|L|59:05
20150257|MIN|Devan Dubnyk|OT|63:10
20150257|MIN|EMPTY NET| |00:08
20150257|DAL|Kari Lehtonen|W|63:17
20150258|EDM|Cam Talbot|L|58:55
20150258|EDM|EMPTY NET| |01:05
20150258|LA|Jonathan Quick|W|59:48
20150259|NYR|Antti Raanta|W|60:00
20150259|TOR|EMPTY NET| |01:02
20150259|TOR|Jonathan Bernier|L|58:58
20150260|CAL|EMPTY NET| |01:57
20150260|CAL|Karri Ramo|L|58:03
20150260|CHI|Scott Darling|W|60:00
20150261|CAL|Anders Lindback|L|58:31
20150261|CAL|EMPTY NET| |01:29
20150261|NYI|Jaroslav Halak|W|60:00
20150262|ANA|Anton Khudobin|W|60:00
20150262|CAR|Eddie Lack|L|59:34
20150262|CAR|EMPTY NET| |00:26
20150263|VAN|Jacob Markstrom|OT|63:25
20150263|MON|Mike Condon|W|63:25
20150264|OTT|Craig Anderson|OT|62:04
20150264|DET|EMPTY NET| |00:04
20150264|DET|Jimmy Howard|W|62:00
20150265|TB|Andrei Vasilevskiy|L|59:39
20150265|TB|EMPTY NET| |00:21
20150265|FLO|Roberto Luongo|W|60:00
20150266|WIN|EMPTY NET| |01:44
20150266|STL|Jake Allen|W|60:00
20150266|WIN|Michael Hutchinson|L|58:16
20150267|BOS|EMPTY NET| |00:35
20150267|SJ|Martin Jones|W|60:00
20150267|BOS|Tuukka Rask|L|59:25
20150268|DAL|Antti Niemi|W|60:00
20150268|BUF|EMPTY NET| |01:15
20150268|BUF|Linus Ullmark|L|58:45
20150269|LA|EMPTY NET| |00:19
20150269|LA|Jonathan Quick|W|64:41
20150269|PHI|Steve Mason|OT|65:00
20150270|MIN|Devan Dubnyk|L|58:37
20150270|MIN|EMPTY NET| |01:23
20150270|PIT|Marc-Andre Fleury|W|59:53
20150271|STL|Brian Elliott|L|59:25
20150271|STL|EMPTY NET| |00:35
20150271|CLM|Sergei Bobrovsky|W|59:51
20150272|COL|Calvin Pickard| |06:51
20150272|COL|EMPTY NET| |01:27
20150272|TOR|James Reimer|W|59:31
20150272|COL|Reto Berra|L|51:42
20150273|ANA|Anton Khudobin| |31:42
20150273|ANA|EMPTY NET| |02:05
20150273|ANA|Frederik Andersen|L|26:13
20150273|NAS|Pekka Rinne|W|60:00
20150274|NJ|Cory Schneider|L|58:57
20150274|NJ|EMPTY NET| |01:03
20150274|CAL|Karri Ramo|W|60:00
20150275|VAN|EMPTY NET| |00:18
20150275|WIN|Ondrej Pavelec|W|59:50
20150275|VAN|Ryan Miller|L|59:42
20150276|WAS|Braden Holtby|W|60:45
20150276|DET|Petr Mrazek|OT|60:45
20150277|EDM|Anders Nilsson|OT|61:08
20150277|CHI|Corey Crawford|W|61:08
20150278|MIN|Devan Dubnyk|L|57:53
20150278|MIN|EMPTY NET| |02:07
20150278|BOS|Jonas Gustavsson|W|59:50
20150279|SJ|Martin Jones|W|63:45
20150279|PHI|Steve Mason|OT|63:45
20150280|COL|EMPTY NET| |03:11
20150280|PIT|Marc-Andre Fleury|W|59:21
20150280|COL|Reto Berra|L|56:49
20150281|WAS|EMPTY NET| |01:19
20150281|DAL|Kari Lehtonen|W|60:00
20150281|WAS|Philipp Grubauer|L|58:41
20150282|MON|EMPTY NET| |02:08
20150282|MON|Mike Condon|L|57:52
20150282|DAL|Mike Smith|W|60:00
20150283|OTT|Craig Anderson|W|59:55
20150283|CLM|Curtis McElhinney|L|59:56
20150283|CLM|EMPTY NET| |00:04
20150284|TB|Ben Bishop|W|59:50
20150284|NYR|EMPTY NET| |00:50
20150284|NYR|Henrik Lundqvist|L|59:10
20150285|ANA|EMPTY NET| |00:06
20150285|ANA|Frederik Andersen|W|59:54
20150285|FLO|Roberto Luongo|L|58:59
20150286|STL|Jake Allen|W|65:00
20150286|BUF|Linus Ullmark|OT|65:00
20150287|CAR|Cam Ward|OT|65:00
20150287|TOR|James Reimer|W|65:00
20150288|NAS|EMPTY NET| |02:58
20150288|NAS|Pekka Rinne|L|57:02
20150288|CLM|Sergei Bobrovsky|W|60:00
20150289|LA|EMPTY NET| |00:58
20150289|LA|Jhonas Enroth|L|59:02
20150289|DET|Petr Mrazek|W|60:00
20150290|MON|Carey Price|W|60:00
20150290|NYI|EMPTY NET| |01:25
20150290|NYI|Jaroslav Halak| |20:00
20150290|NYI|Thomas Greiss|L|38:35
20150291|CAL|Karri Ramo|W|61:38
20150291|CHI|Scott Darling|OT|61:38
20150292|EDM|Anders Nilsson|W|59:45
20150292|NJ|EMPTY NET| |01:43
20150292|NJ|Keith Kinkaid|L|58:17
20150293|TOR|EMPTY NET| |01:57
20150293|TOR|James Reimer|L|58:03
20150293|BOS|Tuukka Rask|W|60:00
20150294|OTT|Craig Anderson|W|60:00
20150294|PHI|EMPTY NET| |00:32
20150294|PHI|Steve Mason|L|59:28
20150295|TB|Ben Bishop|W|60:00
20150295|ANA|Frederik Andersen|L|60:00
20150296|FLO|EMPTY NET| |01:12
20150296|NYR|Henrik Lundqvist|W|62:01
20150296|FLO|Roberto Luongo|OT|60:49
20150297|PIT|EMPTY NET| |02:54
20150297|PIT|Marc-Andre Fleury|L|57:06
20150297|SJ|Martin Jones|W|60:00
20150298|WAS|Braden Holtby|W|60:00
20150298|COL|Calvin Pickard| |40:00
20150298|COL|Reto Berra|L|20:00
20150299|COL|Anders Lindback|L|58:30
20150299|COL|EMPTY NET| |01:30
20150299|WIN|Michael Hutchinson|W|20:00
20150299|WIN|Ondrej Pavelec| |40:00
20150300|STL|EMPTY NET| |00:05
20150300|STL|Jake Allen|OT|64:36
20150300|DET|Jimmy Howard|W|64:41
20150301|DAL|Antti Niemi|W|59:56
20150301|BUF|Chad Johnson|L|60:00
20150301|DAL|EMPTY NET| |00:04
20150302|MIN|Devan Dubnyk|W|59:01
20150302|NAS|EMPTY NET| |00:42
20150302|NAS|Pekka Rinne|L|59:18
20150303|CHI|Corey Crawford|L|58:21
20150303|CHI|EMPTY NET| |01:39
20150303|VAN|Ryan Miller|W|60:00
20150304|CAR|Cam Ward|W|60:00
20150304|LA|EMPTY NET| |01:31
20150304|LA|Jhonas Enroth| |18:29
20150304|LA|Jonathan Quick|L|40:00
20150305|SJ|Alex Stalock|W|60:00
20150305|CLM|EMPTY NET| |00:11
20150305|CLM|Sergei Bobrovsky|L|59:49
20150306|MON|Carey Price|W|60:00
20150306|NYI|EMPTY NET| |01:18
20150306|NYI|Thomas Greiss|L|58:42
20150307|NJ|Cory Schneider|W|60:00
20150307|VAN|EMPTY NET| |02:40
20150307|VAN|Jacob Markstrom|L|57:20
20150308|BUF|EMPTY NET| |01:08
20150308|STL|Jake Allen|W|60:00
20150308|BUF|Linus Ullmark|L|58:52
20150309|NAS|EMPTY NET| |00:02
20150309|NYR|Henrik Lundqvist|W|60:00
20150309|NAS|Pekka Rinne|L|59:58
20150310|CAR|Eddie Lack|OT|59:58
20150310|CAR|EMPTY NET| |00:26
20150310|PHI|Michael Neuvirth|W|60:19
20150311|EDM|Anders Nilsson|L|58:32
20150311|WAS|Braden Holtby|W|60:00
20150311|EDM|EMPTY NET| |01:28
20150312|TOR|EMPTY NET| |00:44
20150312|TOR|James Reimer|OT|64:16
20150312|BOS|Tuukka Rask|W|65:00
20150313|FLO|Al Montoya| |08:38
20150313|LA|EMPTY NET| |00:09
20150313|LA|Jonathan Quick|W|59:51
20150313|FLO|Roberto Luongo|L|49:01
20150314|WIN|EMPTY NET| |01:20
20150314|WIN|Michael Hutchinson|L|58:40
20150314|COL|Semyon Varlamov|W|60:00
20150315|DAL|Antti Niemi|L|51:04
20150315|OTT|Craig Anderson|W|60:00
20150315|DAL|EMPTY NET| |00:24
20150315|DAL|Kari Lehtonen| |08:32
20150316|ANA|Anton Khudobin| |10:39
20150316|CAL|EMPTY NET| |02:00
20150316|ANA|John Gibson|W|49:21
20150316|CAL|Karri Ramo|L|58:00
20150317|NAS|Carter Hutton|W|59:50
20150317|BUF|Chad Johnson| |32:02
20150317|NAS|EMPTY NET| |00:10
20150317|BUF|Linus Ullmark|L|26:29
20150318|NJ|Cory Schneider|L|57:56
20150318|NJ|EMPTY NET| |02:04
20150318|CLM|Sergei Bobrovsky|W|60:00
20150319|PHI|EMPTY NET| |00:45
20150319|NYI|Jaroslav Halak|W|60:00
20150319|PHI|Steve Mason|L|59:15
20150320|NYR|Antti Raanta| |10:54
20150320|MON|Carey Price|W|40:00
20150320|MON|EMPTY NET| |00:02
20150320|NYR|Henrik Lundqvist|L|49:06
20150320|MON|Mike Condon| |19:58
20150321|STL|Jake Allen|OT|61:03
20150321|PIT|Marc-Andre Fleury|W|61:03
20150322|WAS|Braden Holtby|W|60:00
20150322|WIN|EMPTY NET| |02:18
20150322|WIN|Michael Hutchinson|L|57:42
20150323|EDM|Anders Nilsson|L|59:40
20150323|CAR|Cam Ward|W|60:00
20150323|EDM|EMPTY NET| |00:20
20150324|MIN|Devan Dubnyk|L|58:34
20150324|MIN|EMPTY NET| |01:26
20150324|VAN|Ryan Miller|W|60:00
20150325|BOS|Jonas Gustavsson|W|63:32
20150325|DET|Petr Mrazek|OT|63:32
20150326|TB|Ben Bishop|W|65:00
20150326|LA|Jonathan Quick|OT|65:00
20150327|ANA|EMPTY NET| |00:13
20150327|ANA|John Gibson|L|59:47
20150327|DET|Mike Smith|W|60:00
20150328|OTT|Craig Anderson|W|60:00
20150328|COL|EMPTY NET| |03:00
20150328|COL|Reto Berra|L|35:18
20150328|COL|Semyon Varlamov| |21:42
20150329|CHI|Corey Crawford|W|60:00
20150329|SJ|EMPTY NET| |01:02
20150329|SJ|Martin Jones|L|58:58
20150330|NYR|EMPTY NET| |01:15
20150330|NYR|Henrik Lundqvist|L|58:45
20150330|BOS|Tuukka Rask|W|60:00
20150331|NAS|EMPTY NET| |01:11
20150331|PHI|Michael Neuvirth|W|64:08
20150331|NAS|Pekka Rinne|OT|62:57
20150332|WIN|Connor Hellebuyck|W|60:00
20150332|MIN|Devan Dubnyk|L|58:39
20150332|MIN|EMPTY NET| |01:21
20150333|CHI|Corey Crawford|W|59:37
20150333|CHI|EMPTY NET| |02:16
20150333|ANA|John Gibson|OT|61:33
20150334|TB|Andrei Vasilevskiy|L|57:56
20150334|WAS|Braden Holtby|W|59:58
20150334|TB|EMPTY NET| |02:04
20150335|CAR|Cam Ward|L|39:51
20150335|BUF|Chad Johnson|W|60:00
20150335|CAR|Eddie Lack| |20:00
20150335|CAR|EMPTY NET| |00:09
20150336|NJ|Cory Schneider|OT|64:49
20150336|NJ|EMPTY NET| |00:11
20150336|MON|Mike Condon|W|65:00
20150337|PIT|EMPTY NET| |00:13
20150337|PIT|Marc-Andre Fleury|OT|62:29
20150337|CLM|Sergei Bobrovsky|W|62:41
20150338|EDM|Cam Talbot|OT|60:26
20150338|DET|Jimmy Howard|W|60:26
20150339|NYI|Jaroslav Halak|OT|65:00
20150339|FLO|Roberto Luongo|W|65:00
20150340|DAL|Antti Niemi|W|64:40
20150340|DAL|EMPTY NET| |00:20
20150340|VAN|Ryan Miller|OT|65:00
20150341|CAL|Karri Ramo|OT|64:20
20150341|DAL|Mike Smith|W|64:20
20150342|NYR|Antti Raanta|L|56:59
20150342|NYR|EMPTY NET| |03:01
20150342|PHI|Steve Mason|W|60:00
20150343|WAS|Braden Holtby|W|60:00
20150343|TOR|EMPTY NET| |01:38
20150343|TOR|Jonathan Bernier|L|58:22
20150344|NJ|Cory Schneider|W|62:08
20150344|NJ|EMPTY NET| |00:23
20150344|MON|Mike Condon|OT|62:31
20150345|TB|Ben Bishop|L|58:37
20150345|TB|EMPTY NET| |01:23
20150345|NYI|Thomas Greiss|W|60:00
20150346|EDM|Anders Nilsson|W|64:55
20150346|EDM|EMPTY NET| |00:05
20150346|PIT|Jeff Zatkoff|OT|65:00
20150347|CLM|EMPTY NET| |01:09
20150347|STL|Jake Allen|W|60:00
20150347|CLM|Sergei Bobrovsky|L|58:51
20150348|BUF|Chad Johnson|W|60:00
20150348|NAS|EMPTY NET| |01:59
20150348|NAS|Juuse Saros|L|58:01
20150349|DAL|Antti Niemi|W|63:46
20150349|MIN|Darcy Kuemper|OT|63:57
20150349|DAL|EMPTY NET| |00:11
20150350|WIN|EMPTY NET| |00:47
20150350|WIN|Michael Hutchinson|L|59:13
20150350|COL|Semyon Varlamov|W|60:00
20150351|COL|Anders Lindback|W|60:00
20150351|OTT|Craig Anderson|L|58:26
20150351|OTT|EMPTY NET| |01:34
20150352|CAL|Jonas Hiller|L|60:00
20150352|SJ|Martin Jones|W|60:00
20150353|CHI|EMPTY NET| |00:12
20150353|LA|Jonathan Quick|W|62:04
20150353|CHI|Scott Darling|OT|61:52
20150354|DET|Petr Mrazek|OT|61:20
20150354|FLO|Roberto Luongo|W|61:20
20150355|COL|EMPTY NET| |03:28
20150355|COL|Semyon Varlamov|L|56:32
20150355|NYI|Thomas Greiss|W|60:00
20150356|CAR|Cam Ward|L|58:32
20150356|CAR|EMPTY NET| |01:28
20150356|NYR|Henrik Lundqvist|W|60:00
20150357|EDM|Anders Nilsson|L|59:15
20150357|EDM|EMPTY NET| |00:45
20150357|TOR|Garret Sparks|W|59:37
20150358|ANA|EMPTY NET| |00:01
20150358|VAN|Jacob Markstrom| |11:21
20150358|ANA|John Gibson|W|59:59
20150358|VAN|Ryan Miller|L|48:39
20150359|NJ|Cory Schneider|L|59:36
20150359|NJ|EMPTY NET| |00:24
20150359|COL|Reto Berra|W|60:00
20150360|CLM|EMPTY NET| |00:42
20150360|MON|Mike Condon|W|60:00
20150360|CLM|Sergei Bobrovsky|L|59:18
20150361|OTT|Craig Anderson|L|58:38
20150361|PHI|EMPTY NET| |00:01
20150361|PHI|Steve Mason|W|59:59
20150362|BUF|Linus Ullmark|OT|65:00
20150362|DET|Petr Mrazek|W|65:00
20150363|STL|Brian Elliott| |17:55
20150363|STL|EMPTY NET| |02:05
20150363|STL|Jake Allen|L|40:00
20150363|FLO|Roberto Luongo|W|60:00
20150364|CLM|EMPTY NET| |00:55
20150364|CLM|Mike Smith|L|59:05
20150364|NAS|Pekka Rinne|W|60:00
20150365|CHI|Corey Crawford|L|58:12
20150365|MIN|Devan Dubnyk|W|60:00
20150365|CHI|EMPTY NET| |01:48
20150366|DAL|Antti Niemi|OT|65:00
20150366|CAL|Karri Ramo|W|65:00
20150367|VAN|EMPTY NET| |00:05
20150367|VAN|Jacob Markstrom|OT|61:57
20150367|LA|Jonathan Quick|W|61:57
20150368|SJ|EMPTY NET| |00:40
20150368|PIT|Marc-Andre Fleury|W|60:00
20150368|SJ|Martin Jones|L|59:20
20150369|WIN|Connor Hellebuyck|W|60:00
20150369|TOR|Garret Sparks|L|60:00
20150370|NYR|Henrik Lundqvist|OT|65:00
20150370|NYI|Jaroslav Halak|W|65:00
20150371|EDM|Anders Nilsson|W|64:15
20150371|EDM|EMPTY NET| |00:45
20150371|BOS|Tuukka Rask|OT|65:00
20150372|TB|Ben Bishop|W|60:00
20150372|ANA|EMPTY NET| |01:18
20150372|ANA|John Gibson|L|58:42
20150373|NYR|Antti Raanta|L|57:16
20150373|NYR|EMPTY NET| |02:44
20150373|COL|Semyon Varlamov|W|60:00
20150374|CAR|Eddie Lack|L|59:16
20150374|NJ|EMPTY NET| |00:12
20150374|NJ|Keith Kinkaid|W|59:48
20150375|WAS|Braden Holtby|W|59:53
20150375|WAS|EMPTY NET| |00:07
20150375|MON|Mike Condon|L|59:16
20150376|CHI|Corey Crawford|OT|60:30
20150376|OTT|Craig Anderson|W|60:30
20150377|CHI|Anders Lindback| |40:00
20150377|DET|EMPTY NET| |00:22
20150377|DET|Jimmy Howard|W|59:38
20150377|CHI|Mike Smith|L|20:00
20150378|NAS|EMPTY NET| |02:38
20150378|NAS|Pekka Rinne|L|57:22
20150378|FLO|Roberto Luongo|W|60:00
20150379|MIN|Devan Dubnyk|W|60:00
20150379|TOR|EMPTY NET| |01:34
20150379|TOR|James Reimer|L|58:26
20150380|DAL|EMPTY NET| |00:04
20150380|DAL|Kari Lehtonen|W|59:56
20150380|VAN|Ryan Miller|L|58:19
20150381|BUF|Chad Johnson|W|60:00
20150381|TOR|EMPTY NET| |00:36
20150381|TOR|Mike Smith|L|59:24
20150382|NJ|Cory Schneider|OT|63:10
20150382|PHI|EMPTY NET| |00:38
20150382|PHI|Michael Neuvirth|W|62:46
20150383|FLO|Al Montoya|W|65:00
20150383|CLM|Sergei Bobrovsky|OT|65:00
20150384|STL|Brian Elliott|OT|65:00
20150384|NYI|Thomas Greiss|W|65:00
20150385|CAL|EMPTY NET| |00:56
20150385|BOS|Jonas Gustavsson| |21:56
20150385|CAL|Karri Ramo|W|62:24
20150385|BOS|Tuukka Rask|OT|41:24
20150386|EDM|Anders Nilsson|W|60:45
20150386|DAL|Antti Niemi|OT|60:45
20150387|SJ|EMPTY NET| |00:50
20150387|ANA|John Gibson|W|59:42
20150387|SJ|Martin Jones|L|59:10
20150388|WAS|Braden Holtby|OT|64:40
20150388|WIN|Connor Hellebuyck|W|64:40
20150389|PIT|EMPTY NET| |01:05
20150389|LA|Jonathan Quick|W|60:00
20150389|PIT|Marc-Andre Fleury|L|58:55
20150390|OTT|Craig Anderson|W|61:14
20150390|OTT|EMPTY NET| |02:20
20150390|NYI|Jaroslav Halak|OT|63:34
20150391|NAS|EMPTY NET| |00:16
20150391|NAS|Pekka Rinne|OT|61:25
20150391|DET|Petr Mrazek|W|61:38
20150392|CAR|Cam Ward|W|60:00
20150392|MON|EMPTY NET| |02:04
20150392|MON|Mike Condon|L|57:56
20150393|STL|Brian Elliott| |02:18
20150393|TOR|Garret Sparks|W|60:00
20150393|STL|Jake Allen|L|57:42
20150394|PHI|EMPTY NET| |00:12
20150394|CLM|Sergei Bobrovsky|W|60:00
20150394|PHI|Steve Mason|L|59:48
20150395|MIN|Darcy Kuemper|W|29:05
20150395|MIN|Devan Dubnyk| |30:53
20150395|COL|EMPTY NET| |00:59
20150395|COL|Semyon Varlamov|L|59:01
20150396|VAN|Jacob Markstrom|L|60:00
20150396|BOS|Tuukka Rask|W|60:00
20150397|SJ|Alex Stalock|L|58:15
20150397|TB|Andrei Vasilevskiy| |11:10
20150397|TB|Ben Bishop|W|48:11
20150397|TB|EMPTY NET| |00:39
20150398|TB|Anders Lindback|L|59:57
20150398|CAR|Cam Ward|W|60:00
20150398|TB|EMPTY NET| |00:03
20150399|CHI|Corey Crawford|W|60:00
20150399|WIN|EMPTY NET| |01:45
20150399|WIN|Michael Hutchinson|L|58:15
20150400|NJ|Cory Schneider|W|60:00
20150400|FLO|EMPTY NET| |03:09
20150400|FLO|Roberto Luongo|L|56:51
20150401|OTT|Craig Anderson|L|59:20
20150401|OTT|EMPTY NET| |00:40
20150401|NYR|Henrik Lundqvist|W|60:00
20150402|EDM|Anders Nilsson|W|59:57
20150402|BUF|Chad Johnson|L|58:00
20150402|BUF|EMPTY NET| |02:00
20150403|PIT|EMPTY NET| |01:48
20150403|ANA|John Gibson|W|60:00
20150403|PIT|Marc-Andre Fleury|L|58:12
20150404|TB|Andrei Vasilevskiy|L|20:15
20150404|TB|Ben Bishop| |37:46
20150404|TB|EMPTY NET| |01:59
20150404|LA|Jonathan Quick|W|60:00
20150405|NAS|Carter Hutton|W|59:11
20150405|NAS|EMPTY NET| |00:49
20150405|BOS|Jonas Gustavsson|L|58:37
20150406|MIN|Darcy Kuemper|OT|63:35
20150406|COL|Semyon Varlamov|W|63:35
20150407|VAN|EMPTY NET| |00:02
20150407|BUF|Linus Ullmark|L|60:00
20150407|VAN|Ryan Miller|W|59:58
20150408|PHI|EMPTY NET| |00:04
20150408|NYI|Jaroslav Halak|W|65:00
20150408|PHI|Michael Neuvirth|OT|43:46
20150408|PHI|Steve Mason| |21:10
20150409|WAS|Braden Holtby|W|64:55
20150409|DET|EMPTY NET| |00:09
20150409|DET|Jimmy Howard|OT|64:51
20150410|CLM|Curtis McElhinney|OT|10:08
20150410|LA|EMPTY NET| |00:21
20150410|LA|Jonathan Quick|W|64:12
20150410|CLM|Sergei Bobrovsky| |54:12
20150411|NJ|Cory Schneider|OT|65:00
20150411|TOR|Garret Sparks|W|65:00
20150412|OTT|Craig Anderson|W|60:00
20150412|FLO|EMPTY NET| |00:30
20150412|FLO|Roberto Luongo|L|59:30
20150413|OTT|EMPTY NET| |01:04
20150413|STL|Jake Allen|W|59:44
20150413|OTT|Mike Smith|L|58:56
20150414|CHI|Corey Crawford|W|60:00
20150414|NAS|EMPTY NET| |01:04
20150414|NAS|Pekka Rinne|L|58:56
20150415|DAL|Antti Niemi|W|06:43
20150415|CAR|Cam Ward| |20:00
20150415|CAR|Eddie Lack|L|39:46
20150415|CAR|EMPTY NET| |00:14
20150415|DAL|Kari Lehtonen| |53:09
20150416|SJ|Alex Stalock| |36:41
20150416|SJ|EMPTY NET| |00:08
20150416|CAL|Karri Ramo|W|59:36
20150416|SJ|Martin Jones|L|23:11
20150417|MON|EMPTY NET| |02:26
20150417|MON|Mike Condon|L|57:34
20150417|BOS|Tuukka Rask|W|60:00
20150418|COL|EMPTY NET| |02:33
20150418|PIT|Marc-Andre Fleury|W|60:00
20150418|COL|Reto Berra|L|57:27
20150419|EDM|Anders Nilsson|W|63:59
20150419|SJ|Martin Jones|OT|63:59
20150420|NYR|EMPTY NET| |00:55
20150420|NYR|Henrik Lundqvist|L|59:05
20150420|VAN|Ryan Miller|W|59:22
20150421|MON|Dustin Tokarski|L|58:10
20150421|MON|EMPTY NET| |01:50
20150421|DET|Petr Mrazek|W|60:00
20150422|TB|Ben Bishop|W|60:00
20150422|OTT|Craig Anderson|L|57:53
20150422|OTT|EMPTY NET| |02:07
20150423|FLO|Al Montoya|W|60:00
20150423|WAS|EMPTY NET| |03:05
20150423|WAS|Philipp Grubauer|L|56:55
20150424|STL|Brian Elliott|L|57:37
20150424|STL|EMPTY NET| |02:23
20150424|PHI|Michael Neuvirth|W|60:00
20150425|CHI|EMPTY NET| |02:15
20150425|NAS|Pekka Rinne|W|60:00
20150425|CHI|Scott Darling|L|57:45
20150426|WIN|Connor Hellebuyck|W|60:00
20150426|CLM|Curtis McElhinney|L|58:31
20150426|CLM|EMPTY NET| |01:29
20150427|BUF|Chad Johnson|L|58:40
20150427|BUF|EMPTY NET| |01:20
20150427|CAL|Jonas Hiller|W|60:00
20150428|NJ|Cory Schneider|W|64:11
